,"X,Y","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""FabLab""
AC:84:C6:3E:EF:51","""linksys""
00:25:9C:98:4B:7D","""AP_1612927617""
BC:54:F9:FC:7F:60","""Lab ERNC""
00:90:4C:91:00:03","""Vibraciones""
50:C7:BF:DD:C3:B3","""Baxter""
EC:22:80:F3:EB:EA","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""Microondas""
48:F8:B3:22:4D:4B","""Docentes FI""
0E:18:D6:CB:01:A4","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""CE5CFB""
98:FC:11:E2:A6:A5","""Lab 212""
00:23:CD:18:65:9C","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Comunicaciones FP 2,4""
14:91:82:30:FD:F6"
2301,"(0,2)",-66,-71,-75,-72,-52,-76,-77,-77,-77,-79,-72,-77,-77,-63,-79,-78
2302,"(0,2)",-66,-71,-74,-72,-52,-76,-76,-77,-77,-79,-72,-77,-77,-63,-79,-78
2303,"(0,2)",-66,-71,-73,-72,-52,-75,-77,-77,-77,-79,-72,-77,-77,-63,-79,-78
2304,"(0,2)",-66,-71,-72,-72,-52,-74,-77,-77,-76,-79,-71,-77,-76,-63,-79,-78
2305,"(0,2)",-66,-71,-72,-72,-52,-74,-77,-77,-76,-79,-71,-77,-76,-63,-79,-78
2306,"(0,2)",-66,-71,-72,-72,-52,-74,-77,-77,-77,-79,-70,-77,-76,-62,-79,-78
2307,"(0,2)",-66,-71,-72,-72,-52,-73,-77,-77,-77,-79,-70,-77,-76,-64,-79,-78
2308,"(0,2)",-66,-71,-72,-72,-52,-74,-77,-77,-76,-79,-70,-77,-76,-64,-79,-78
2309,"(0,2)",-66,-70,-72,-72,-52,-74,-77,-77,-77,-79,-70,-77,-76,-63,-79,-78
2310,"(0,2)",-66,-70,-72,-72,-52,-75,-76,-77,-77,-79,-70,-77,-77,-62,-79,-78
2311,"(0,2)",-68,-70,-72,-72,-52,-75,-77,-77,-77,-79,-70,-77,-77,-63,-79,-78
2312,"(0,2)",-67,-70,-71,-72,-52,-76,-77,-77,-76,-79,-70,-77,-76,-64,-79,-78
2313,"(0,2)",-67,-70,-71,-72,-52,-76,-77,-77,-76,-79,-70,-77,-76,-65,-79,-78
2314,"(0,2)",-67,-70,-71,-72,-52,-75,-77,-77,-76,-79,-70,-77,-76,-64,-79,-78
2315,"(0,2)",-67,-71,-71,-72,-52,-76,-77,-77,-77,-79,-70,-77,-77,-65,-79,-78
2316,"(0,2)",-67,-71,-71,-72,-52,-75,-76,-77,-77,-79,-70,-77,-77,-65,-79,-78
2317,"(0,2)",-67,-71,-71,-72,-52,-75,-76,-77,-77,-79,-70,-77,-76,-66,-79,-78
2318,"(0,2)",-67,-71,-71,-72,-52,-75,-76,-77,-77,-79,-72,-77,-76,-64,-79,-78
2319,"(0,2)",-67,-71,-71,-72,-52,-74,-77,-77,-77,-79,-71,-77,-76,-65,-79,-78
2320,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-77,-77,-79,-71,-77,-76,-65,-79,-78
2321,"(0,2)",-67,-71,-76,-74,-52,-75,-77,-77,-77,-79,-70,-77,-76,-69,-79,-78
2322,"(0,2)",-67,-71,-74,-72,-52,-75,-77,-77,-76,-79,-70,-81,-76,-72,-79,-78
2323,"(0,2)",-67,-71,-72,-72,-52,-76,-77,-77,-76,-79,-70,-80,-76,-68,-79,-78
2324,"(0,2)",-67,-71,-72,-72,-52,-76,-77,-77,-77,-79,-70,-80,-75,-66,-79,-78
2325,"(0,2)",-67,-71,-72,-72,-52,-76,-76,-77,-76,-79,-70,-80,-76,-65,-79,-78
2326,"(0,2)",-67,-71,-72,-72,-52,-76,-76,-77,-76,-79,-70,-79,-75,-65,-79,-78
2327,"(0,2)",-67,-71,-72,-72,-52,-74,-76,-77,-76,-79,-70,-79,-77,-65,-79,-78
2328,"(0,2)",-67,-71,-72,-72,-52,-75,-77,-78,-77,-79,-70,-79,-76,-64,-79,-78
2329,"(0,2)",-67,-71,-71,-72,-52,-76,-77,-78,-80,-79,-70,-79,-76,-64,-79,-78
2330,"(0,2)",-67,-71,-71,-72,-52,-77,-77,-78,-79,-79,-70,-79,-76,-65,-79,-78
2331,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-78,-79,-79,-70,-79,-77,-65,-79,-78
2332,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-78,-79,-79,-70,-79,-76,-64,-81,-78
2333,"(0,2)",-67,-71,-71,-71,-52,-74,-77,-78,-77,-79,-70,-79,-76,-62,-81,-78
2334,"(0,2)",-67,-71,-71,-71,-52,-74,-77,-78,-77,-79,-70,-79,-77,-62,-81,-78
2335,"(0,2)",-67,-70,-71,-71,-52,-75,-77,-78,-77,-79,-71,-79,-77,-63,-81,-78
2336,"(0,2)",-67,-70,-71,-71,-52,-75,-77,-78,-76,-79,-71,-79,-77,-64,-81,-78
2337,"(0,2)",-67,-70,-71,-71,-52,-76,-77,-75,-76,-79,-71,-79,-76,-65,-81,-78
2338,"(0,2)",-67,-70,-71,-71,-52,-75,-77,-75,-76,-79,-70,-79,-76,-64,-81,-78
2339,"(0,2)",-67,-72,-71,-71,-52,-75,-77,-76,-75,-79,-70,-79,-76,-62,-81,-78
2340,"(0,2)",-67,-71,-71,-71,-52,-75,-77,-76,-76,-79,-70,-79,-77,-63,-81,-78
2341,"(0,2)",-67,-71,-71,-71,-52,-76,-76,-76,-77,-79,-70,-79,-76,-63,-81,-78
2342,"(0,2)",-67,-71,-71,-72,-52,-75,-76,-74,-77,-79,-70,-79,-76,-62,-81,-78
2343,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-74,-77,-79,-70,-79,-76,-62,-81,-78
2344,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-74,-76,-79,-70,-79,-75,-64,-81,-78
2345,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-74,-77,-79,-70,-79,-75,-64,-80,-78
2346,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-75,-76,-79,-70,-79,-75,-63,-80,-78
2347,"(0,2)",-67,-71,-71,-72,-52,-76,-79,-75,-77,-79,-70,-79,-76,-63,-80,-78
2348,"(0,2)",-67,-71,-71,-72,-52,-76,-77,-76,-77,-79,-70,-79,-76,-62,-80,-78
2349,"(0,2)",-67,-71,-71,-72,-52,-76,-76,-76,-77,-79,-70,-79,-76,-63,-80,-78
2350,"(0,2)",-67,-71,-71,-72,-52,-76,-77,-77,-77,-79,-70,-79,-76,-64,-80,-78
2351,"(0,2)",-67,-71,-71,-71,-52,-76,-77,-77,-77,-79,-70,-79,-76,-63,-80,-78
2352,"(0,2)",-67,-70,-71,-71,-52,-76,-77,-77,-77,-79,-70,-79,-76,-63,-80,-78
2353,"(0,2)",-67,-71,-71,-71,-52,-76,-77,-77,-77,-79,-70,-79,-76,-63,-80,-78
2354,"(0,2)",-67,-71,-71,-71,-52,-76,-77,-77,-76,-79,-70,-79,-76,-64,-80,-78
2355,"(0,2)",-67,-70,-71,-71,-52,-75,-77,-77,-76,-79,-70,-79,-75,-64,-80,-78
2356,"(0,2)",-67,-70,-71,-71,-52,-75,-76,-77,-76,-79,-70,-79,-76,-65,-81,-78
2357,"(0,2)",-67,-70,-71,-71,-52,-74,-76,-77,-76,-79,-70,-79,-77,-63,-81,-78
2358,"(0,2)",-67,-70,-71,-71,-52,-74,-76,-77,-76,-79,-70,-79,-76,-64,-81,-78
2359,"(0,2)",-67,-70,-71,-71,-52,-74,-75,-77,-76,-79,-70,-79,-76,-64,-81,-78
2360,"(0,2)",-67,-70,-71,-71,-58,-74,-76,-77,-75,-79,-70,-79,-76,-64,-84,-78
2361,"(0,2)",-67,-71,-70,-72,-56,-73,-76,-77,-76,-79,-70,-79,-76,-62,-83,-78
2362,"(0,2)",-67,-71,-70,-72,-54,-76,-76,-76,-77,-79,-70,-79,-76,-62,-83,-78
2363,"(0,2)",-67,-71,-70,-72,-53,-76,-76,-76,-76,-79,-70,-79,-75,-62,-83,-78
2364,"(0,2)",-67,-71,-70,-72,-52,-74,-76,-76,-76,-79,-70,-79,-77,-66,-82,-78
2365,"(0,2)",-67,-71,-70,-72,-52,-75,-77,-77,-76,-79,-70,-79,-77,-64,-82,-78
2366,"(0,2)",-67,-71,-70,-73,-52,-75,-77,-77,-76,-79,-70,-79,-77,-63,-81,-78
2367,"(0,2)",-67,-71,-70,-72,-52,-75,-77,-76,-76,-79,-70,-79,-77,-62,-81,-78
2368,"(0,2)",-67,-71,-71,-72,-52,-75,-76,-76,-76,-79,-70,-79,-76,-62,-81,-78
2369,"(0,2)",-67,-71,-71,-72,-52,-75,-76,-76,-76,-79,-70,-79,-76,-63,-81,-78
2370,"(0,2)",-68,-71,-71,-72,-56,-78,-76,-76,-76,-79,-70,-79,-76,-64,-81,-78
2371,"(0,2)",-67,-70,-71,-72,-54,-76,-76,-76,-75,-79,-70,-79,-77,-64,-81,-78
2372,"(0,2)",-67,-70,-71,-72,-53,-76,-76,-77,-75,-79,-70,-79,-76,-62,-81,-78
2373,"(0,2)",-67,-70,-71,-72,-53,-76,-76,-77,-75,-79,-75,-79,-76,-63,-81,-78
2374,"(0,2)",-67,-70,-70,-72,-52,-77,-76,-77,-75,-79,-73,-79,-78,-63,-81,-78
2375,"(0,2)",-67,-70,-70,-72,-52,-76,-77,-77,-75,-79,-73,-79,-78,-63,-81,-78
2376,"(0,2)",-67,-70,-71,-72,-52,-75,-77,-76,-76,-79,-72,-79,-78,-63,-81,-78
2377,"(0,2)",-67,-70,-71,-72,-52,-75,-76,-75,-76,-79,-73,-79,-77,-63,-81,-78
2378,"(0,2)",-67,-70,-71,-72,-52,-76,-79,-75,-77,-79,-73,-79,-77,-63,-81,-78
2379,"(0,2)",-67,-70,-71,-72,-52,-76,-78,-74,-77,-79,-72,-79,-76,-63,-81,-78
2380,"(0,2)",-67,-70,-71,-72,-52,-76,-78,-75,-77,-79,-72,-79,-76,-63,-81,-78
2381,"(0,2)",-67,-72,-71,-72,-52,-75,-77,-76,-77,-79,-71,-79,-76,-62,-81,-78
2382,"(0,2)",-67,-72,-71,-72,-52,-74,-77,-77,-77,-79,-71,-79,-76,-62,-80,-78
2383,"(0,2)",-67,-72,-71,-72,-52,-74,-80,-77,-77,-79,-71,-79,-75,-62,-80,-78
2384,"(0,2)",-67,-72,-71,-72,-52,-74,-79,-77,-77,-79,-71,-79,-75,-63,-80,-78
2385,"(0,2)",-67,-71,-71,-72,-52,-73,-79,-77,-77,-79,-71,-78,-75,-63,-80,-78
2386,"(0,2)",-67,-71,-71,-72,-52,-74,-78,-76,-77,-79,-71,-78,-76,-62,-80,-78
2387,"(0,2)",-67,-71,-71,-72,-52,-74,-78,-75,-76,-82,-71,-78,-76,-63,-80,-78
2388,"(0,2)",-67,-70,-71,-72,-52,-74,-76,-75,-77,-80,-71,-78,-76,-67,-80,-78
2389,"(0,2)",-67,-70,-70,-72,-52,-74,-77,-75,-77,-80,-71,-78,-76,-66,-80,-78
2390,"(0,2)",-67,-72,-70,-72,-52,-74,-79,-75,-76,-80,-71,-78,-77,-65,-80,-78
2391,"(0,2)",-67,-72,-70,-72,-52,-74,-79,-76,-77,-80,-71,-78,-77,-66,-80,-78
2392,"(0,2)",-67,-72,-70,-72,-52,-74,-78,-75,-77,-79,-71,-78,-76,-64,-80,-78
2393,"(0,2)",-67,-72,-70,-72,-52,-74,-78,-76,-77,-79,-71,-78,-76,-65,-80,-78
2394,"(0,2)",-67,-72,-71,-72,-52,-74,-78,-75,-76,-79,-70,-78,-76,-65,-80,-78
2395,"(0,2)",-67,-72,-70,-72,-52,-75,-78,-75,-77,-79,-70,-78,-77,-65,-80,-78
2396,"(0,2)",-67,-72,-71,-72,-52,-76,-78,-76,-77,-79,-70,-78,-77,-70,-80,-78
2397,"(0,2)",-67,-71,-71,-72,-52,-76,-76,-76,-77,-79,-70,-78,-76,-67,-80,-78
2398,"(0,2)",-67,-71,-70,-72,-52,-76,-75,-77,-77,-79,-70,-78,-76,-64,-80,-78
2399,"(0,2)",-67,-71,-70,-72,-52,-76,-76,-77,-77,-79,-70,-78,-75,-61,-80,-78
2400,"(0,2)",-67,-71,-70,-72,-52,-76,-76,-76,-77,-79,-70,-78,-76,-63,-80,-78
2401,"(0,2)",-67,-70,-70,-72,-52,-75,-76,-76,-77,-79,-70,-78,-76,-64,-80,-78
2402,"(0,2)",-67,-70,-71,-72,-52,-75,-76,-76,-77,-79,-70,-78,-78,-64,-80,-78
2403,"(0,2)",-67,-70,-70,-72,-52,-75,-76,-77,-77,-79,-70,-78,-76,-64,-80,-78
2404,"(0,2)",-67,-70,-70,-72,-56,-74,-77,-77,-77,-79,-70,-78,-75,-65,-80,-78
2405,"(0,2)",-67,-70,-70,-72,-54,-74,-77,-77,-77,-79,-70,-78,-76,-65,-80,-78
2406,"(0,2)",-67,-70,-70,-72,-53,-74,-76,-77,-77,-79,-70,-78,-76,-65,-80,-78
2407,"(0,2)",-67,-70,-71,-72,-52,-74,-76,-77,-77,-79,-70,-78,-76,-64,-80,-78
2408,"(0,2)",-67,-70,-71,-72,-52,-74,-76,-77,-76,-79,-70,-78,-77,-66,-80,-78
2409,"(0,2)",-67,-70,-71,-72,-52,-74,-76,-77,-77,-79,-70,-78,-76,-66,-80,-78
2410,"(0,2)",-67,-70,-70,-71,-52,-74,-77,-78,-76,-79,-74,-78,-77,-63,-80,-78
2411,"(0,2)",-67,-70,-71,-71,-52,-74,-77,-78,-75,-79,-72,-78,-76,-62,-80,-78
2412,"(0,2)",-67,-70,-71,-71,-52,-74,-77,-78,-76,-79,-72,-78,-77,-63,-80,-78
2413,"(0,2)",-67,-70,-71,-71,-52,-76,-77,-77,-75,-79,-71,-78,-77,-64,-80,-78
2414,"(0,2)",-67,-71,-71,-71,-52,-76,-77,-76,-76,-79,-71,-78,-77,-63,-80,-78
2415,"(0,2)",-67,-71,-71,-71,-52,-75,-77,-76,-76,-79,-71,-78,-77,-63,-80,-78
2416,"(0,2)",-67,-70,-71,-71,-52,-76,-76,-76,-76,-79,-71,-78,-77,-64,-80,-78
2417,"(0,2)",-67,-70,-71,-71,-52,-75,-77,-76,-75,-79,-71,-78,-77,-64,-80,-78
2418,"(0,2)",-67,-70,-71,-71,-52,-75,-77,-77,-76,-79,-70,-78,-76,-65,-79,-78
2419,"(0,2)",-67,-70,-71,-71,-52,-75,-77,-77,-77,-79,-70,-78,-76,-65,-79,-78
2420,"(0,2)",-67,-70,-71,-71,-52,-76,-77,-76,-77,-79,-70,-78,-76,-65,-79,-78
2421,"(0,2)",-67,-71,-71,-71,-52,-76,-77,-76,-77,-79,-70,-78,-76,-67,-79,-78
2422,"(0,2)",-67,-72,-71,-71,-52,-76,-77,-75,-77,-79,-70,-78,-76,-67,-79,-78
2423,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-76,-76,-79,-70,-78,-77,-65,-79,-78
2424,"(0,2)",-67,-71,-71,-71,-52,-73,-77,-76,-77,-79,-70,-78,-76,-64,-79,-78
2425,"(0,2)",-67,-71,-71,-71,-52,-73,-77,-76,-76,-79,-70,-78,-77,-65,-79,-78
2426,"(0,2)",-67,-71,-71,-71,-52,-75,-77,-76,-77,-79,-70,-78,-76,-64,-79,-78
2427,"(0,2)",-67,-71,-72,-71,-52,-76,-81,-76,-77,-79,-70,-78,-76,-66,-79,-78
2428,"(0,2)",-67,-71,-72,-72,-52,-76,-79,-76,-77,-79,-70,-78,-76,-64,-79,-78
2429,"(0,2)",-67,-71,-72,-72,-60,-76,-78,-76,-76,-79,-70,-78,-77,-65,-79,-78
2430,"(0,2)",-67,-71,-72,-72,-56,-76,-78,-76,-77,-79,-70,-78,-76,-65,-79,-78
2431,"(0,2)",-67,-71,-72,-72,-54,-75,-78,-76,-77,-79,-70,-78,-77,-64,-79,-78
2432,"(0,2)",-67,-71,-72,-72,-54,-74,-77,-76,-77,-79,-70,-78,-76,-65,-79,-78
2433,"(0,2)",-67,-70,-72,-72,-54,-75,-77,-76,-77,-79,-70,-78,-75,-65,-79,-78
2434,"(0,2)",-67,-70,-72,-72,-53,-76,-77,-75,-76,-79,-70,-78,-75,-65,-79,-78
2435,"(0,2)",-67,-70,-71,-71,-52,-76,-77,-75,-76,-79,-70,-78,-74,-63,-79,-78
2436,"(0,2)",-67,-71,-71,-71,-52,-75,-77,-76,-77,-79,-70,-78,-74,-64,-79,-78
2437,"(0,2)",-67,-71,-71,-71,-52,-75,-78,-75,-77,-79,-70,-78,-76,-63,-79,-78
2438,"(0,2)",-67,-71,-70,-71,-52,-76,-77,-76,-77,-79,-70,-78,-76,-64,-79,-78
2439,"(0,2)",-67,-71,-70,-71,-52,-76,-77,-76,-77,-79,-70,-78,-76,-62,-79,-78
2440,"(0,2)",-67,-71,-71,-71,-52,-75,-77,-75,-77,-79,-70,-78,-77,-64,-79,-78
2441,"(0,2)",-67,-71,-71,-71,-52,-76,-77,-75,-76,-79,-70,-78,-77,-64,-79,-78
2442,"(0,2)",-67,-71,-71,-72,-52,-76,-77,-75,-76,-79,-70,-78,-77,-64,-79,-78
2443,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-75,-77,-79,-70,-78,-77,-63,-79,-78
2444,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-75,-76,-79,-70,-78,-76,-64,-79,-78
2445,"(0,2)",-67,-70,-71,-72,-52,-74,-78,-76,-76,-79,-70,-78,-77,-66,-79,-78
2446,"(0,2)",-67,-70,-71,-72,-52,-74,-78,-76,-76,-79,-70,-78,-76,-65,-79,-78
2447,"(0,2)",-67,-70,-71,-71,-52,-74,-78,-76,-76,-79,-70,-78,-75,-67,-79,-78
2448,"(0,2)",-67,-71,-71,-71,-52,-75,-78,-76,-76,-79,-70,-78,-76,-66,-79,-78
2449,"(0,2)",-67,-71,-71,-71,-52,-75,-78,-76,-76,-79,-70,-78,-77,-65,-79,-78
2450,"(0,2)",-67,-71,-71,-72,-56,-75,-78,-76,-77,-79,-70,-78,-76,-64,-79,-78
2451,"(0,2)",-67,-70,-71,-71,-54,-75,-78,-76,-77,-79,-70,-78,-76,-64,-79,-78
2452,"(0,2)",-67,-70,-71,-71,-56,-76,-78,-77,-77,-79,-70,-78,-77,-65,-79,-78
2453,"(0,2)",-67,-71,-71,-71,-55,-76,-77,-77,-76,-79,-70,-78,-77,-64,-79,-78
2454,"(0,2)",-67,-71,-70,-71,-54,-76,-77,-77,-77,-79,-70,-78,-76,-63,-79,-78
2455,"(0,2)",-67,-70,-70,-71,-53,-76,-77,-76,-76,-79,-70,-78,-77,-62,-79,-78
2456,"(0,2)",-67,-70,-71,-71,-52,-75,-77,-76,-76,-79,-70,-78,-79,-63,-79,-78
2457,"(0,2)",-67,-70,-71,-71,-52,-74,-77,-76,-77,-79,-70,-78,-82,-62,-79,-78
2458,"(0,2)",-67,-70,-70,-71,-52,-75,-76,-77,-77,-79,-70,-78,-82,-62,-79,-78
2459,"(0,2)",-67,-70,-70,-71,-52,-75,-77,-77,-77,-79,-70,-78,-82,-62,-79,-78
2460,"(0,2)",-67,-70,-70,-72,-52,-75,-76,-77,-77,-79,-70,-78,-81,-63,-79,-78
2461,"(0,2)",-67,-70,-70,-72,-52,-75,-77,-77,-77,-79,-70,-78,-80,-64,-79,-78
2462,"(0,2)",-67,-70,-70,-72,-52,-75,-77,-77,-77,-79,-70,-78,-79,-63,-79,-78
2463,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-77,-77,-79,-70,-78,-79,-63,-79,-78
2464,"(0,2)",-67,-70,-70,-72,-52,-75,-77,-77,-77,-79,-70,-78,-78,-65,-79,-78
2465,"(0,2)",-67,-70,-71,-72,-52,-75,-77,-77,-76,-79,-70,-78,-78,-63,-79,-78
2466,"(0,2)",-67,-70,-71,-72,-52,-75,-77,-76,-76,-79,-70,-78,-77,-63,-79,-78
2467,"(0,2)",-67,-71,-71,-72,-52,-74,-77,-77,-77,-79,-70,-78,-77,-63,-79,-78
2468,"(0,2)",-67,-70,-70,-72,-52,-74,-77,-76,-83,-79,-70,-78,-76,-63,-79,-78
2469,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-76,-80,-79,-70,-78,-77,-64,-79,-78
2470,"(0,2)",-67,-70,-71,-72,-52,-75,-77,-77,-80,-79,-70,-78,-76,-63,-79,-78
2471,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-77,-78,-79,-70,-78,-76,-68,-79,-78
2472,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-77,-76,-79,-70,-78,-77,-66,-79,-78
2473,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-77,-75,-79,-70,-78,-77,-66,-79,-78
2474,"(0,2)",-67,-71,-71,-72,-52,-75,-78,-77,-76,-79,-70,-78,-76,-66,-79,-78
2475,"(0,2)",-67,-71,-71,-72,-52,-75,-78,-76,-77,-79,-70,-78,-77,-65,-79,-78
2476,"(0,2)",-67,-71,-71,-72,-52,-76,-78,-77,-77,-79,-70,-78,-77,-65,-79,-78
2477,"(0,2)",-67,-71,-71,-72,-52,-76,-79,-76,-77,-79,-70,-78,-77,-65,-79,-78
2478,"(0,2)",-67,-71,-71,-72,-52,-75,-79,-76,-77,-79,-70,-78,-76,-65,-79,-78
2479,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-76,-76,-79,-70,-78,-76,-64,-79,-78
2480,"(0,2)",-67,-70,-71,-72,-52,-75,-77,-77,-77,-79,-70,-78,-77,-72,-79,-78
2481,"(0,2)",-67,-70,-71,-72,-52,-76,-78,-77,-77,-79,-70,-78,-77,-69,-79,-78
2482,"(0,2)",-67,-70,-71,-72,-52,-75,-77,-77,-76,-79,-70,-78,-77,-67,-79,-78
2483,"(0,2)",-67,-70,-71,-72,-52,-76,-76,-77,-77,-79,-70,-78,-77,-68,-79,-78
2484,"(0,2)",-67,-70,-71,-72,-52,-76,-74,-77,-77,-79,-70,-78,-77,-67,-79,-78
2485,"(0,2)",-67,-70,-71,-72,-52,-76,-75,-77,-77,-79,-70,-78,-75,-67,-79,-78
2486,"(0,2)",-67,-70,-70,-72,-52,-76,-76,-76,-77,-79,-70,-78,-75,-67,-79,-78
2487,"(0,2)",-67,-70,-70,-72,-52,-75,-77,-76,-76,-79,-70,-78,-76,-65,-79,-78
2488,"(0,2)",-67,-70,-70,-72,-52,-76,-76,-76,-77,-79,-70,-78,-76,-64,-79,-78
2489,"(0,2)",-67,-70,-70,-72,-52,-75,-77,-76,-77,-79,-70,-78,-76,-70,-79,-78
2490,"(0,2)",-67,-70,-70,-71,-52,-75,-77,-76,-76,-79,-70,-78,-76,-66,-79,-78
2491,"(0,2)",-67,-70,-70,-71,-52,-75,-77,-76,-75,-79,-70,-78,-76,-69,-79,-78
2492,"(0,2)",-67,-70,-70,-71,-52,-74,-76,-76,-75,-79,-70,-78,-76,-65,-79,-78
2493,"(0,2)",-67,-70,-70,-71,-52,-74,-76,-76,-75,-79,-70,-78,-76,-69,-79,-78
2494,"(0,2)",-67,-70,-70,-71,-52,-73,-76,-76,-76,-79,-70,-78,-76,-66,-79,-78
2495,"(0,2)",-67,-70,-70,-71,-52,-73,-79,-76,-76,-79,-70,-78,-77,-68,-79,-78
2496,"(0,2)",-67,-70,-70,-72,-52,-73,-79,-76,-76,-79,-70,-78,-77,-68,-79,-78
2497,"(0,2)",-67,-70,-71,-72,-52,-74,-78,-77,-76,-79,-70,-78,-77,-66,-79,-78
2498,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-77,-79,-79,-70,-78,-76,-65,-79,-78
2499,"(0,2)",-67,-70,-71,-72,-52,-73,-76,-77,-78,-79,-70,-78,-76,-65,-79,-78
2500,"(0,2)",-67,-70,-71,-72,-52,-73,-76,-77,-78,-79,-70,-78,-76,-65,-79,-78
2501,"(0,2)",-67,-70,-71,-72,-52,-73,-77,-76,-78,-79,-70,-78,-76,-65,-79,-78
2502,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-77,-78,-79,-70,-78,-76,-65,-79,-78
2503,"(0,2)",-67,-70,-71,-72,-52,-74,-77,-77,-78,-79,-70,-78,-77,-63,-79,-78
2504,"(0,2)",-67,-70,-71,-72,-52,-74,-78,-77,-78,-79,-70,-78,-76,-64,-79,-78
2505,"(0,2)",-67,-70,-71,-72,-52,-74,-78,-77,-78,-79,-70,-78,-76,-64,-79,-78
2506,"(0,2)",-67,-70,-71,-72,-52,-75,-78,-77,-78,-79,-71,-78,-75,-69,-79,-78
2507,"(0,2)",-67,-71,-71,-72,-52,-75,-78,-76,-78,-79,-71,-78,-76,-65,-79,-78
2508,"(0,2)",-67,-71,-70,-72,-52,-74,-78,-76,-78,-79,-71,-78,-76,-64,-79,-78
2509,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-76,-78,-79,-70,-78,-76,-70,-79,-78
2510,"(0,2)",-67,-71,-71,-72,-52,-75,-77,-76,-78,-79,-70,-78,-77,-68,-79,-78
2511,"(0,2)",-67,-70,-70,-72,-52,-75,-77,-77,-78,-79,-70,-78,-77,-69,-79,-78
2512,"(0,2)",-67,-70,-71,-72,-52,-76,-77,-77,-78,-79,-70,-78,-77,-67,-79,-78
2513,"(0,2)",-67,-70,-71,-72,-52,-76,-77,-77,-78,-79,-70,-78,-76,-66,-79,-78
2514,"(0,2)",-67,-70,-71,-72,-52,-77,-77,-76,-78,-79,-70,-78,-77,-67,-79,-78
2515,"(0,2)",-67,-70,-71,-72,-52,-76,-76,-76,-78,-79,-70,-78,-76,-67,-79,-78
2516,"(0,2)",-67,-70,-71,-72,-52,-75,-76,-76,-77,-79,-71,-78,-76,-68,-79,-78
2517,"(0,2)",-67,-70,-71,-72,-52,-75,-77,-76,-77,-79,-71,-78,-77,-67,-79,-78
2518,"(0,2)",-67,-72,-71,-72,-55,-75,-77,-76,-77,-79,-71,-78,-77,-64,-79,-78
2519,"(0,2)",-67,-72,-71,-72,-54,-75,-78,-76,-77,-79,-70,-78,-77,-64,-79,-78
2520,"(0,2)",-67,-72,-71,-72,-52,-74,-78,-76,-77,-79,-70,-78,-76,-64,-79,-78
2521,"(0,2)",-67,-72,-71,-72,-52,-74,-78,-76,-77,-79,-70,-78,-76,-66,-79,-78
2522,"(0,2)",-67,-72,-71,-72,-52,-75,-77,-77,-76,-79,-70,-78,-76,-65,-79,-78
2523,"(0,2)",-67,-72,-71,-72,-52,-75,-76,-77,-76,-79,-70,-78,-76,-65,-79,-78
2524,"(0,2)",-67,-72,-71,-72,-52,-74,-77,-77,-77,-79,-70,-78,-76,-65,-79,-78
2525,"(0,2)",-67,-72,-71,-72,-52,-75,-77,-77,-77,-79,-70,-78,-77,-70,-79,-78
2526,"(0,2)",-67,-72,-71,-72,-52,-76,-77,-77,-77,-79,-72,-78,-77,-70,-79,-78
2527,"(0,2)",-67,-72,-71,-72,-52,-76,-77,-76,-76,-79,-71,-78,-77,-66,-79,-78
2528,"(0,2)",-67,-72,-71,-72,-52,-75,-78,-76,-76,-79,-71,-78,-77,-65,-79,-78
2529,"(0,2)",-67,-72,-71,-73,-52,-75,-77,-77,-75,-79,-71,-78,-76,-65,-79,-78
2530,"(0,2)",-67,-72,-71,-72,-52,-75,-77,-77,-75,-79,-71,-78,-76,-64,-79,-78
2531,"(0,2)",-67,-72,-71,-72,-52,-76,-77,-77,-75,-79,-70,-78,-77,-63,-79,-78
2532,"(0,2)",-67,-71,-71,-72,-52,-76,-77,-77,-76,-81,-70,-78,-77,-64,-81,-78
2533,"(0,2)",-67,-71,-71,-72,-52,-76,-77,-77,-76,-81,-70,-78,-77,-62,-81,-78
